"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
120|"6M31fPFCYB8Job3MCjjrDV"|"One Direction"|"They Don't Know About Us"|200400|"Take Me Home (Expanded Edition)"|12|"2012-11-12"|20|0.514|0.727|0|-6.131|1|0.0492|0.126|0|0.0978|0.37|147.917|4
121|"3JjnGLK8IxkNLvo8Lb3KOM"|"One Direction"|"18"|248360|"FOUR (Deluxe)"|4|"2014-11-17"|16|0.681|0.582|6|-7.76|0|0.0313|0.22|0|0.119|0.221|124.038|4
122|"0nJW01T7XtvILxQgC5J7Wh"|"Bruno Mars"|"When I Was Your Man"|213826|"Unorthodox Jukebox"|6|"2012-12-07"|10|0.612|0.28|0|-8.648|1|0.0434|0.932|0|0.088|0.387|72.795|4
123|"58wyJLv6yH1La9NIZPl3ne"|"Kina"|"Can We Kiss Forever?"|187931|"Can We Kiss Forever?"|1|"2018-08-31"|1|0.522|0.128|4|-18.717|1|0.0357|0.894|0.026|0.0941|0.124|109.986|4
124|"0kn9QwZW8Ow9eTuZgxVEz8"|"Kurt Hugo Schneider"|"Sweater Weather"|228387|"Kurt & Company Vol 2"|5|"2017-06-16"|12|0.606|0.328|10|-7.824|1|0.0305|0.876|0|0.138|0.393|124.041|4
125|"1Xi84slp6FryDSCbzq4UCD"|"Duncan Laurence"|"Arcade"|183624|"Arcade"|1|"2019-03-07"|1|0.45|0.329|9|-12.603|0|0.0441|0.818|0.00109|0.135|0.266|71.884|3
126|"1oBDaufG8Arkz3t52UbiQi"|"Birdy"|"Skinny Love"|201080|"Fire Within"|1|"2013-09-16"|13|0.379|0.29|4|-8.485|1|0.051|0.952|0.00106|0.118|0.169|166.467|4
127|"6Vc5wAMmXdKIAM7WUoEb7N"|"A Great Big World"|"Say Something"|229400|"Is There Anybody Out There?"|13|"2014-01-20"|13|0.407|0.147|2|-8.822|1|0.0355|0.857|2.89e-06|0.0913|0.0765|141.284|3
128|"5zCunX8URvLoBHlg1Fnjv6"|"Sleeping At Last"|"Already Gone"|243007|"Covers, Vol. 2"|8|"2016-11-04"|10|0.418|0.248|3|-9.997|1|0.0451|0.954|4.21e-06|0.108|0.298|130.953|4
129|"359ofvoEja4de0XjzUL3D5"|"Ruth B."|"If This is Love"|229600|"Safe Haven"|5|"2017-05-05"|12|0.279|0.454|6|-4.393|0|0.0339|0.592|0|0.124|0.212|178.596|3
130|"2BOqDYLOJBiMOXShCV1neZ"|"Calum Scott"|"Dancing On My Own"|260285|"Only Human (Deluxe)"|7|"2018-03-09"|14|0.681|0.174|1|-8.745|1|0.0315|0.837|3.35e-05|0.0983|0.231|112.672|4
131|"5JCoSi02qi3jJeHdZXMmR8"|"Olivia Rodrigo"|"favorite crime"|152666|"SOUR"|10|"2021-05-21"|11|0.369|0.272|9|-10.497|1|0.0364|0.866|0|0.147|0.218|172.929|4
132|"4wcBRRpIfesgcyUtis7PEg"|"Olivia Rodrigo"|"1 step forward, 3 steps back"|163586|"SOUR"|4|"2021-05-21"|11|0.473|0.203|2|-12.627|1|0.102|0.941|0|0.126|0.419|168.884|4
133|"5WEAZtjEufELtaxqYcqCJg"|"Astrid S"|"Years"|190267|"Down Low"|4|"2019-09-26"|4|0.664|0.285|9|-7.907|1|0.0342|0.855|0|0.0952|0.256|124.148|4
134|"1v6svH1Fyx9C1nIt1mA2DT"|"Olivia Rodrigo"|"All I Want"|177322|"High School Musical: The Musical: The Series (Original Soundtrack)"|12|"2020-01-10"|41|0.376|0.43|0|-6.585|0|0.0328|0.0902|0|0.0912|0.129|77.599|3
135|"6U1iuA5QfzYRPJxvdcxqtf"|"Noah Cyrus"|"Lonely"|144377|"THE END OF EVERYTHING"|4|"2020-05-15"|8|0.53|0.281|5|-8.274|1|0.0577|0.798|0|0.0928|0.341|122.442|4
136|"3bNv3VuUOKgrf5hu3YcuRo"|"Adele"|"Someone Like You"|285240|"21"|11|"2011-01-24"|11|0.556|0.319|9|-8.251|1|0.0281|0.893|0|0.0996|0.294|135.187|4
137|"4nyF5lmSziBAt7ESAUjpbx"|"Gracie Abrams"|"I miss you, I’m sorry"|167538|"minor"|5|"2020-07-14"|7|0.445|0.455|7|-6.405|1|0.0575|0.731|1.47e-06|0.124|0.151|109.885|5
138|"1n73Qe6oEprLsUNHXET2pb"|"Little Mix"|"Love Me or Leave Me"|206493|"Get Weird (Expanded Edition)"|11|"2015-11-06"|18|0.437|0.351|6|-6.823|0|0.0313|0.566|0|0.0888|0.383|68.659|4
139|"15xWRPHQMeqgdkGzInx3PY"|"James Arthur"|"Falling Like The Stars"|212720|"Falling Like The Stars"|1|"2019-05-10"|1|0.296|0.351|6|-9.538|1|0.0352|0.823|1.45e-06|0.11|0.19|177.06|3
140|"3S8jK1mGzQi24ilFb45DAZ"|"Justin Bieber"|"Lonely (with benny blanco)"|149189|"Justice"|16|"2021-03-19"|16|0.619|0.241|11|-7.102|0|0.046|0.9|0|0.116|0.0719|79.461|4
141|"1NxHgM5nOnmqi3KUVLbaIw"|"Lewis Capaldi"|"Leaving My Love Behind"|210213|"Divinely Uninspired To A Hellish Extent (Extended Edition)"|14|"2019-11-22"|15|0.409|0.446|2|-4.836|1|0.0317|0.65|0|0.0862|0.135|75.638|4
142|"6c7N5N7amAOpeMykjlovjI"|"Anson Seabra"|"Walked Through Hell"|216864|"Walked Through Hell"|1|"2020-11-20"|1|0.508|0.404|10|-11.092|1|0.0788|0.664|0|0.104|0.129|81.713|4
143|"5C1TucCRf4Vjjree1OItyv"|"Lewis Capaldi"|"One"|179907|"Divinely Uninspired To A Hellish Extent"|7|"2019-05-17"|12|0.708|0.339|9|-7.085|1|0.0409|0.834|0|0.128|0.512|117.995|4
144|"6C8YCzxgqxCC2ZnBNWmCOW"|"Ally Barron"|"Just Friends"|230608|"Just Friends"|1|"2017-10-03"|1|0.358|0.114|0|-15.505|1|0.058|0.74|3.75e-06|0.088|0.242|80.612|5
145|"5Qsp8mtshe70DX7EYbWZGo"|"Hailee Steinfeld"|"Wrong Direction"|248986|"Half Written Story"|5|"2020-05-08"|5|0.39|0.388|10|-9.017|1|0.0355|0.472|0|0.157|0.187|72.934|4
146|"1qFMIjTe9esCDiytqUY19t"|"Bea Miller"|"i can't breathe"|213986|"aurora"|4|"2018-02-23"|14|0.347|0.209|11|-11.152|1|0.0273|0.893|0.00287|0.138|0.0735|82.878|4
147|"4W1gUkq2TAOOFCBet3i3WR"|"FINNEAS"|"What They'll Say About Us"|181210|"Optimist"|12|"2021-10-15"|13|0.538|0.318|7|-13.036|0|0.0417|0.88|7.28e-05|0.116|0.0897|144.988|4
148|"69aRqqcNYSCWEF4voEZ4Sv"|"Mia Wray"|"Where I Stand"|202866|"Midnight Sun (Original Motion Picture Soundtrack)"|8|"2018-03-16"|22|0.432|0.107|10|-12.403|1|0.0358|0.955|1.08e-05|0.185|0.235|109.589|4
149|"135Lf4Q0CzlMNfOxbEUsLH"|"Benson Boone"|"GHOST TOWN"|193733|"GHOST TOWN"|1|"2021-10-15"|1|0.391|0.335|0|-10.064|1|0.0763|0.389|0|0.102|0.116|174.185|3
150|"1ERCrZMVMSpqDW4zmr4sRc"|"renforshort"|"afterthoughts"|175321|"CLOUDS (Music From The Disney+ Original Movie)"|5|"2020-10-16"|14|0.51|0.229|6|-11.394|1|0.0352|0.86|3.03e-05|0.118|0.107|93.309|4
151|"2nC3QhMI9reBIOWutbU3Tj"|"Ashe"|"Moral of the Story"|201083|"Moral of the Story"|1|"2019-02-14"|1|0.572|0.406|10|-8.624|1|0.0427|0.587|4.48e-06|0.102|0.265|119.812|4
152|"0gJvqi9QyASOCtJu99tytc"|"Kelly Clarkson"|"Because of You"|219493|"Breakaway"|4|"2004"|12|0.587|0.583|5|-5.284|0|0.0313|0.248|0|0.124|0.15|139.92|4
153|"06RvSvlEgjxOcKXjLaXM14"|"Kelly Clarkson"|"Tightrope"|212813|"Piece By Piece (Deluxe Version)"|9|"2015-02-27"|16|0.449|0.366|9|-8.381|0|0.0264|0.643|0|0.138|0.249|73.99|4
154|"7gUuGkxbxxbDdixMQl50EW"|"Nath Brooks"|"The Night We Met (13 Reasons Why)"|187068|"Take Me Back To The Night We Met"|1|"2017-07-24"|1|0.293|0.326|9|-8.542|1|0.0308|0.953|2.68e-06|0.0958|0.207|93.724|3
155|"0pEkK8MqbmGSX7fT8WLMbR"|"Lewis Capaldi"|"Grace"|185657|"Divinely Uninspired To A Hellish Extent"|1|"2019-05-17"|12|0.722|0.565|4|-5.848|1|0.0335|0.435|0|0.165|0.488|104.483|4
156|"3juh7LQajy0H4HnnjOKiEl"|"Karina Grace"|"tired of me"|197600|"tired of me"|1|"2021-12-08"|1|0.457|0.123|6|-17.508|1|0.0375|0.926|0|0.172|0.206|167.772|4
157|"7sq2z9oX2S0CvgTqCZ0ko4"|"Celeste"|"Strange"|255986|"Not Your Muse (Deluxe)"|4|"2021-01-29"|21|0.286|0.0847|2|-9.883|1|0.0397|0.934|6.94e-06|0.121|0.112|70.743|4
158|"429EttO8gs0bDo2SQfUNSm"|"Vance Joy"|"Georgia"|230506|"Dream Your Life Away (Special Edition)"|8|"2014-09-09"|15|0.388|0.66|11|-7.372|1|0.0308|0.312|0.000307|0.0943|0.401|143.554|4
159|"5YVmHTAsdWnoanWXB7AwZX"|"Jax"|"Like My Father"|183428|"Like My Father"|1|"2021-06-03"|2|0.492|0.224|5|-8.098|1|0.0493|0.91|0|0.142|0.424|93.039|4
160|"4VeD7QbCk5VKrEcmD4AQTj"|"Blue Rodeo"|"Try"|240933|"Greatest Hits Vol. 1"|3|"2001-10-02"|14|0.565|0.424|9|-8.636|1|0.0238|0.461|3.26e-06|0.105|0.193|79.668|4
161|"0V5cvmTKsYmF5FmGGEAfmS"|"Patrick Watson"|"Je te laisserai des mots"|160853|"Je te laisserai des mots"|1|"2010-09-10"|1|0.303|0.187|2|-16.757|1|0.0356|0.989|0.489|0.101|0.213|132.731|4
162|"6Qyc6fS4DsZjB2mRW9DsQs"|"The Goo Goo Dolls"|"Iris"|289533|"Dizzy up the Girl"|11|"1998-09-11"|13|0.315|0.715|11|-8.072|0|0.0362|0.00125|7.97e-06|0.0942|0.497|155.925|3
163|"7b8aKAUn1BB2k1clevj4aB"|"Mac Miller"|"Yeah - bonus"|304192|"Faces"|25|"2021-10-15"|25|0.511|0.793|8|-5.231|1|0.072|0.139|8.06e-06|0.205|0.146|148.082|4
164|"1dhb0Dus4aB9jkGgBQE1ol"|"Mac Miller"|"Grand Finale"|211341|"Faces"|24|"2021-10-15"|25|0.613|0.717|2|-5.409|1|0.116|0.188|0|0.131|0.325|78.05|3
165|"2gMXnyrvIjhVBUZwvLZDMP"|"Lewis Capaldi"|"Before You Go"|215106|"Divinely Uninspired To A Hellish Extent (Extended Edition)"|13|"2019-11-22"|15|0.459|0.575|3|-4.858|1|0.0573|0.604|0|0.0885|0.183|111.881|4
166|"2KnLkZ3z7PO3kgVGHGqDpD"|"Shawn Mendes"|"It'll Be Okay"|222800|"It'll Be Okay"|1|"2021-12-01"|1|0.398|0.286|7|-11.881|1|0.033|0.616|0.000146|0.0912|0.0666|78.262|4
167|"5S9Zs5g9lTWnLIboN1pdlU"|"Lauren Spencer-Smith"|"Fingers Crossed"|175344|"Fingers Crossed"|1|"2022-01-05"|1|0.603|0.473|5|-7.23|1|0.0511|0.616|0|0.31|0.446|109.494|4
168|"135Lf4Q0CzlMNfOxbEUsLH"|"Benson Boone"|"GHOST TOWN"|193733|"GHOST TOWN"|1|"2021-10-15"|1|0.391|0.335|0|-10.064|1|0.0763|0.389|0|0.102|0.116|174.185|3
169|"5CZ40GBx1sQ9agT82CLQCT"|"Olivia Rodrigo"|"traitor"|229226|"SOUR"|2|"2021-05-21"|11|0.38|0.339|3|-7.885|1|0.0338|0.691|0|0.12|0.0849|100.607|4
170|"6HJizCbaqaEQG1eLjn341Z"|"Dean Lewis"|"Hurtless"|180274|"Hurtless"|1|"2022-03-31"|1|0.37|0.559|0|-5.589|1|0.0526|0.186|0|0.121|0.316|162.816|4
171|"1is8gU4RVcN4J8xItxWoOY"|"Clinton Kane"|"I GUESS I'M IN LOVE"|204093|"I GUESS I'M IN LOVE"|1|"2021-08-20"|2|0.422|0.34|0|-6.577|1|0.0351|0.877|1.77e-05|0.149|0.223|77.213|4
172|"6Z165JvPnS8PYvGW8oLGLc"|"Lauren Spencer-Smith"|"Flowers"|157373|"Flowers"|1|"2022-04-14"|1|0.684|0.449|3|-9.738|1|0.611|0.869|0|0.0881|0.341|66.165|4
173|"3S8jK1mGzQi24ilFb45DAZ"|"Justin Bieber"|"Lonely (with benny blanco)"|149189|"Justice"|16|"2021-03-19"|16|0.619|0.241|11|-7.102|0|0.046|0.9|0|0.116|0.0719|79.461|4
174|"46IZ0fSY2mpAiktS3KOqds"|"Adele"|"Easy On Me"|224694|"30"|2|"2021-11-19"|12|0.604|0.366|5|-7.519|1|0.0282|0.578|0|0.133|0.13|141.981|4
175|"3H7oAhHxkEkSf9iomv2mbG"|"Troye Sivan"|"could cry just thinkin about you - Full Version"|158000|"could cry just thinkin about you (Full Version)"|1|"2021-07-09"|1|0.515|0.323|6|-11.05|1|0.0429|0.318|0|0.106|0.188|147.972|4
176|"7LAmsNJpBaNvNg7VZPXxSv"|"Sarah Cothran"|"As the World Caves In"|161612|"As the World Caves In"|1|"2021-06-10"|1|0.372|0.255|7|-6.834|1|0.0344|0.436|0|0.33|0.254|114.402|1
177|"1ujxjsoNvh4XgS2fUNwkZ2"|"Beach House"|"Space Song"|320466|"Depression Cherry"|3|"2015-08-28"|9|0.509|0.79|0|-7.105|0|0.0293|0.218|0.125|0.144|0.625|147.073|4
178|"2tbu7dOzCjM5JrPGr0sIes"|"Lexi Jayde"|"drunk text me"|213133|"drunk text me"|1|"2022-01-06"|1|0.531|0.494|0|-6.819|1|0.0317|0.302|0|0.0888|0.24|79.974|4
179|"5BjcI61j62j5lDmJowxcRG"|"Dominic Fike"|"Elliot's Song (with Dominic Fike, Zendaya & Labrinth)"|150320|"EUPHORIA SEASON 2 OFFICIAL SCORE (FROM THE HBO ORIGINAL SERIES)"|15|"2022-04-22"|24|0.419|0.306|4|-15.255|1|0.107|0.849|0|0.125|0.33|93.885|4
180|"0pdKRp2sUthTPe7RLWpPqQ"|"flora cash"|"You're Somebody Else"|218883|"You're Somebody Else"|1|"2018-06-19"|1|0.713|0.452|1|-9.638|1|0.0295|0.841|0.0038|0.105|0.235|102.963|4
181|"0QZ5yyl6B6utIWkxeBDxQN"|"Lord Huron"|"The Night We Met"|208211|"Strange Trails"|14|"2015-04-07"|14|0.545|0.366|2|-9.51|1|0.0378|0.969|0.267|0.641|0.1|86.997|3
182|"7lPN2DXiMsVn7XUKtOW1CS"|"Olivia Rodrigo"|"drivers license"|242013|"drivers license"|1|"2021-01-08"|1|0.585|0.436|10|-8.761|1|0.0601|0.721|1.31e-05|0.105|0.132|143.874|4
183|"3FAJ6O0NOHQV8Mc5Ri6ENp"|"Giveon"|"Heartbreak Anniversary"|198370|"TAKE TIME"|6|"2020-03-27"|8|0.449|0.465|0|-8.964|1|0.0791|0.524|1.02e-06|0.303|0.543|89.087|3
184|"2NeM9rfWo70KQej9GxeaoL"|"SYML"|"Where's My Love"|202009|"SYML"|4|"2019-05-03"|12|0.608|0.358|0|-10.018|0|0.0253|0.854|0.0186|0.113|0.365|103.94|4
185|"7qEHsqek33rTcFNT9PFqLf"|"Lewis Capaldi"|"Someone You Loved"|182160|"Divinely Uninspired To A Hellish Extent"|4|"2019-05-17"|12|0.501|0.405|1|-5.679|1|0.0319|0.751|0|0.105|0.446|109.891|4
186|"44V6EzbUSYgyfsNiP0FrlA"|"Ed Sheeran"|"Visiting Hours"|215506|"Visiting Hours"|1|"2021-08-19"|1|0.471|0.396|8|-6.654|1|0.0336|0.77|0|0.0729|0.263|149.609|4
187|"754zNJgoWQaGETFzSYVlmC"|"Emily Burns"|"Is It Just Me? (feat. JP Cooper)"|203300|"Is It Just Me?"|1|"2020-12-04"|1|0.478|0.339|4|-7.355|1|0.0544|0.688|0|0.104|0.288|145.441|4
188|"43klOCoUcqtkNWCqQQvh9W"|"Camila Cabello"|"everyone at this party"|168771|"Familia"|12|"2022-04-08"|12|0.545|0.137|7|-14.803|1|0.0421|0.782|0|0.125|0.621|155.179|4
189|"7lHd4eqgPeDMMmcinSTfQF"|"Nova Miller"|"cold feet"|172958|"cold feet"|1|"2022-01-21"|3|0.587|0.61|1|-6.825|1|0.0932|0.429|0|0.121|0.22|118.488|4
190|"1j4kHkkpqZRBwE0A4CN4Yv"|"ZAYN"|"Dusk Till Dawn (feat. Sia) - Radio Edit"|239000|"Dusk Till Dawn (feat. Sia) [Radio Edit]"|1|"2017-09-07"|1|0.259|0.437|11|-6.589|0|0.0386|0.102|1.32e-06|0.106|0.0951|180.042|4
191|"6dkzlRRGfjDnKq9rdMcqsK"|"WTS"|"Falling"|205449|"Falling"|1|"2022-04-01"|1|0.411|0.257|1|-12.134|0|0.0403|0.831|0.000495|0.185|0.389|177.406|4
192|"2RSq4tXWOZ2FiHmgxJkFgp"|"Jonny West"|"Past Nights"|177168|"Past Nights"|1|"2022-03-11"|1|0.809|0.375|11|-8.352|0|0.0873|0.379|2.63e-06|0.15|0.36|77.002|4
193|"5uCax9HTNlzGybIStD3vDh"|"James Arthur"|"Say You Won't Let Go"|211466|"Back from the Edge"|2|"2016-10-28"|17|0.358|0.557|10|-7.398|1|0.059|0.695|0|0.0902|0.494|85.043|4
194|"74TyVgCIQH6RTf2x49UaUO"|"Jacob Tillberg"|"Still Lost"|176003|"Still Lost"|1|"2021-08-02"|1|0.58|0.74|4|-4.135|0|0.0595|0.539|0|0.408|0.213|80.054|4
195|"4oNwIK0YAbcTFMFKKaPHr3"|"NGO"|"Just For You"|149333|"Just For You"|1|"2022-04-08"|1|0.363|0.791|9|-8.604|1|0.305|0.16|3.92e-05|0.0674|0.448|179.606|4
196|"1A6gT680oQr98VtDkNzys7"|"Mimi Webb"|"24/5"|158220|"24/5"|1|"2021-09-10"|1|0.559|0.763|0|-4.16|1|0.105|0.403|0|0.127|0.349|91.069|4
197|"73aGWwY52gv78xBGsjC3gk"|"Bri Fletcher"|"There's Still Tomorrow"|186906|"There's Still Tomorrow"|1|"2022-04-29"|1|0.497|0.523|3|-6.733|1|0.0306|0.735|0|0.112|0.3|90.078|4
198|"75ZvA4QfFiZvzhj2xkaWAh"|"Post Malone"|"I Fall Apart"|223346|"Stoney (Deluxe)"|7|"2016-12-09"|18|0.556|0.538|8|-5.408|0|0.0382|0.0689|0|0.196|0.291|143.95|4
199|"051dVNuyD7t0IwOWZ7gZEO"|"Danyál"|"Time Is Gone"|207636|"Time Is Gone"|1|"2022-04-22"|1|0.693|0.59|11|-8.439|0|0.0479|0.0256|0|0.0994|0.24|123.918|4
200|"52okn5MNA47tk87PeZJLEL"|"NF"|"Let You Down"|212120|"Perception"|6|"2017-10-06"|16|0.662|0.714|5|-5.68|0|0.121|0.312|0|0.179|0.464|147.997|4
201|"6O4OMrOz50pD6aDWRpKEZL"|"AJ Smith"|"Better"|198792|"Better"|1|"2022-04-29"|1|0.555|0.608|1|-5.67|0|0.0333|0.119|5.07e-06|0.14|0.255|143.682|4
202|"32gWU0LAJPlyOS6WfezGIi"|"Ann@lise"|"User Friendly"|185576|"Welcome to the Sh!tshow"|4|"2022-04-01"|7|0.582|0.775|10|-5.237|0|0.0353|0.0448|0|0.15|0.38|120.02|4
203|"2RropwvxWc6CJyr05b2AtN"|"Skull Kid"|"Better This Way"|123995|"Better This Way"|1|"2022-02-18"|1|0.698|0.669|1|-13.171|0|0.217|0.00572|0.369|0.1|0.717|139.965|4
204|"45bE4HXI0AwGZXfZtMp8JR"|"Tate McRae"|"you broke me first"|169265|"you broke me first"|1|"2020-04-17"|1|0.667|0.373|4|-9.389|1|0.05|0.785|0|0.0906|0.0823|124.148|4
205|"1WAoIt5Vxdcxx245pHy1XF"|"julianne"|"Flowers"|192156|"Flowers"|1|"2022-02-25"|1|0.618|0.539|2|-7.889|1|0.0668|0.645|3.38e-06|0.116|0.482|83.043|4
206|"69vToJ9BMbbLlFZo7k7A7B"|"Calum Scott"|"You Are The Reason"|204326|"Only Human (Deluxe)"|4|"2018-03-09"|14|0.329|0.235|10|-7.699|1|0.0303|0.918|0|0.137|0.22|171.006|3
207|"0fx5TUxwrHlz6hKjNZfQpp"|"The Sometimes Island"|"Barbara Wants"|308590|"Beverly & Barbara"|6|"2022-02-01"|6|0.414|0.453|1|-9.732|1|0.0382|0.32|0.0442|0.108|0.0389|111.018|3
208|"2tGvwE8GcFKwNdAXMnlbfl"|"Olivia Rodrigo"|"happier"|175933|"SOUR"|8|"2021-05-21"|11|0.395|0.443|6|-9.72|1|0.133|0.765|9.67e-06|0.0839|0.338|168.924|3
209|"7G6VaNeMTfKW2ojJ86EPRB"|"Thee JAE"|"HOLD ME DOWN"|157800|"HOLD ME DOWN"|1|"2022-04-22"|1|0.743|0.688|7|-7.555|0|0.0578|0.0424|0.0151|0.139|0.167|87.489|4
210|"3EPXxR3ImUwfayaurPi3cm"|"Dean Lewis"|"Be Alright"|196373|"Be Alright"|1|"2018-06-29"|1|0.553|0.586|11|-6.319|1|0.0362|0.697|0|0.0813|0.443|126.684|4
211|"10PW9uCTDfGb31UBDJD7i9"|"Julia Powell"|"I Don't Love You"|188054|"I Don't Love You"|1|"2021-07-30"|1|0.718|0.606|7|-7.863|1|0.0365|0.0263|3.22e-05|0.341|0.325|119.988|4
212|"2ZST0ukwHgf45Kh6eTffqF"|"harris"|"Liquid Courage"|267058|"Liquid Courage"|1|"2021-11-16"|1|0.302|0.474|10|-8.749|0|0.0466|0.13|0.0295|0.11|0.159|78.214|4
213|"4RX020eHQpZbZFP5jpbwOP"|"Rosie Darling"|"Coping"|190266|"Coping"|1|"2021-04-02"|6|0.432|0.444|6|-7.298|1|0.125|0.605|0|0.104|0.209|82.79|4
214|"1gSCHl5sMDndmFcu3Eq7DU"|"Apollo Clone"|"29 (Separate Ways)"|144706|"29 (Separate Ways)"|1|"2022-04-29"|1|0.53|0.858|5|-5.118|0|0.0725|0.014|0|0.187|0.681|160.127|4
215|"4xqrdfXkTW4T0RauPLv3WA"|"Conan Gray"|"Heather"|198040|"Kid Krow"|10|"2020-03-20"|12|0.357|0.425|5|-7.301|1|0.0333|0.584|0|0.322|0.27|102.078|3
216|"4WViB7HaW5JY4HKuahWGl3"|"Dominique Ilie"|"Sunflower"|279568|"Sunflower"|1|"2022-02-14"|1|0.701|0.357|4|-9.054|1|0.0319|0.642|0|0.104|0.427|83.016|3
217|"1ugQtcwmKOXvKAYzhjncmv"|"Dean Lewis"|"Half A Man"|179120|"A Place We Knew"|12|"2019-03-22"|12|0.507|0.204|0|-11.575|1|0.0504|0.855|0|0.143|0.343|77.765|4
218|"6O8ECP0BRhR8emAlSdNC9d"|"harris"|"Shapeshifter"|286721|"Shapeshifter"|1|"2022-01-28"|1|0.568|0.44|0|-10.454|1|0.0259|0.576|0.0751|0.109|0.259|79.864|4
219|"1nKK8aUIdPMyfDY2WVn6TU"|"Jen Awad"|"Moonlight"|232814|"Moonlight"|1|"2022-04-26"|1|0.272|0.523|5|-7.07|1|0.0331|0.0172|0|0.143|0.311|157.563|3
220|"47EWMOElkkbMp5m9SBkx7d"|"Alexander 23"|"IDK You Yet"|184638|"IDK You Yet"|1|"2020-04-09"|1|0.629|0.306|1|-11.735|1|0.0424|0.884|0.0776|0.124|0.191|76.994|1
221|"1aYusxF1wu0Mc64DMejiaU"|"Marlo The Barbarian"|"Don't Freak Out"|178795|"Don't Freak Out"|1|"2022-03-18"|1|0.644|0.553|7|-7.323|0|0.0387|0.019|1.34e-05|0.343|0.156|83.051|4
222|"2qxmye6gAegTMjLKEBoR3d"|"Alec Benjamin"|"Let Me Down Slowly"|169353|"Narrated For You"|4|"2018-11-16"|12|0.652|0.557|1|-5.714|0|0.0318|0.74|0|0.124|0.483|150.073|4
223|"40TjHYHUViviMeyH5noUdI"|"D-BLOCH"|"DREAMS"|164000|"DREAMS"|1|"2022-04-22"|1|0.646|0.437|8|-10.762|0|0.0502|0.432|0.000571|0.154|0.379|120.04|4
224|"5H4hGm1r0rwwjgBRRMvSnl"|"Love Ghost"|"I'll Be ""Fine"""|181475|"I'll Be ""Fine"""|1|"2020-05-08"|1|0.61|0.549|4|-11.21|0|0.038|0.000205|0.00642|0.238|0.079|121.997|4
225|"2zpZkOV7sD9C4Cv0cukoHV"|"Jessie Murph"|"Always Been You"|131824|"Always Been You"|1|"2021-11-24"|1|0.655|0.572|3|-7.666|0|0.0535|0.646|1.81e-06|0.0774|0.403|137.12|4
226|"6C643YCvCbVEGZbfK0atjN"|"Finn O'Hara"|"Silhouette"|195570|"Silhouette"|1|"2022-02-12"|1|0.641|0.392|7|-9.171|1|0.0293|0.753|8.45e-06|0.117|0.202|95.924|4
227|"2BN5ZMErVAhbEroB99b3no"|"Ruel"|"LET THE GRASS GROW"|175534|"LET THE GRASS GROW"|1|"2022-03-11"|1|0.598|0.426|5|-7.659|1|0.0354|0.553|0|0.318|0.292|119.922|4
228|"3N18JE9zDDp1puxcGj9VDO"|"Blu Jay"|"Unusual"|166044|"Unusual"|1|"2022-03-18"|1|0.594|0.621|11|-9.903|0|0.155|0.0588|0|0.105|0.115|163.057|4
229|"18uwL0vNUanqZH0ro2QcOP"|"Jeremy Zucker"|"comethru"|181613|"summer,"|1|"2018-09-28"|5|0.795|0.178|0|-11.991|1|0.0574|0.607|0|0.623|0.608|93.982|4
230|"05QegDkxcsd6DVdGaqQ5nO"|"thorn"|"Mama"|192133|"Mama"|1|"2022-03-04"|1|0.615|0.704|0|-4.977|0|0.0889|0.273|0|0.111|0.418|145.844|4
231|"7ByPGzkTaMmquE1CnRc1Ko"|"Louyah"|"Until We Meet Again"|168733|"Until We Meet Again"|1|"2022-04-08"|1|0.514|0.449|10|-9.928|0|0.0537|0.947|5.92e-05|0.11|0.551|146.947|4
232|"0oaY19dUwZimIgzn3ZZLZO"|"Justin Bieber"|"2 Much"|152796|"Justice"|1|"2021-03-19"|16|0.583|0.444|9|-8.601|1|0.0456|0.593|0|0.353|0.167|119.59|4
233|"1WRnKn0lPVsqfEEiB702CI"|"Elii"|"New Love"|156187|"New Love"|1|"2022-04-15"|1|0.644|0.893|2|-3.329|1|0.0526|0.222|0|0.204|0.586|160.022|4
234|"5JCoSi02qi3jJeHdZXMmR8"|"Olivia Rodrigo"|"favorite crime"|152666|"SOUR"|10|"2021-05-21"|11|0.369|0.272|9|-10.497|1|0.0364|0.866|0|0.147|0.218|172.929|4
235|"23KrgrkSQN9rY3DWbklgMc"|"Sody"|"Old Flame"|167341|"Old Flame"|1|"2021-11-26"|1|0.472|0.297|9|-8.249|1|0.0401|0.885|1.6e-06|0.102|0.251|151.734|4
236|"0JnSoyZMTYZLWFVdVT1JFZ"|"Jeremy Zucker"|"you were good to me (bonus track)"|219146|"love is not dying"|14|"2020-04-17"|15|0.469|0.08|2|-15.489|1|0.0425|0.897|4.22e-05|0.112|0.206|101.238|4
237|"26mnqko5hW0X05I4AvKsah"|"The Sometimes Island"|"Phantom Limb"|216733|"Phantom Limb"|1|"2019-05-23"|1|0.722|0.838|0|-6.62|1|0.0717|0.0628|0.0219|0.264|0.683|103.036|4
