"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
118|"4qEoqyPbLYnLOii6mKlIjI"|"Adam Hicks"|"Determinate - From ""Lemonade Mouth"""|198106|"Lemonade Mouth"|4|"2011-01-01"|10|0.562|0.768|1|-5.006|0|0.0488|0.00361|0|0.0742|0.218|139.968|4
119|"6eFahAdQgABBj1XOM99cBG"|"Hot Chelle Rae"|"I Like It Like That (feat. New Boyz)"|188200|"Whatever"|1|"2011-11-25"|11|0.742|0.784|1|-5.458|1|0.0552|0.0308|0|0.354|0.65|101.002|4
120|"60a0Rd6pjrkxjPbaKzXjfq"|"Linkin Park"|"In the End"|216880|"Hybrid Theory (Bonus Edition)"|8|"2000-10-24"|15|0.556|0.864|3|-5.87|0|0.0584|0.00958|0|0.209|0.4|105.143|4
121|"5EYi2rH4LYs6M21ZLOyQTx"|"Rex Orange County"|"Loving Is Easy"|155720|"Loving Is Easy"|1|"2017-10-11"|1|0.756|0.609|3|-7.927|1|0.0544|0.217|0.00474|0.096|0.537|117.023|4
122|"1y4jsQt7MjnZhiD1L6qFBC"|"Sub Urban"|"Cradles"|209829|"Cradles"|1|"2019-01-04"|1|0.534|0.589|1|-1.865|1|0.325|0.256|6.02e-05|0.176|0.632|78.616|4
123|"5rYvoJOJ0y8AYodTdf3Wxi"|"Daniel Powter"|"Bad Day"|233640|"Bad Day"|1|"2005-04-25"|1|0.599|0.785|3|-4.013|1|0.0309|0.448|0.00336|0.151|0.52|140.046|4
124|"7w87IxuO7BDcJ3YUqCyMTT"|"Foster The People"|"Pumped Up Kicks"|239600|"Torches"|2|"2011-05-23"|10|0.733|0.71|5|-5.849|0|0.0292|0.145|0.115|0.0956|0.965|127.975|4
125|"2hKdd3qO7cWr2Jo0Bcs0MA"|"Train"|"Drops of Jupiter (Tell Me)"|259933|"Drops Of Jupiter"|3|"2001-03-27"|11|0.481|0.638|0|-5.862|1|0.0276|0.153|0|0.154|0.497|79.064|4
126|"4u26EevCNXMhlvE1xFBJwX"|"The Band Perry"|"If I Die Young"|222773|"The Band Perry"|3|"2010-01-01"|11|0.606|0.497|4|-6.611|1|0.0277|0.348|0|0.275|0.362|130.739|4
127|"7GVUmCP00eSsqc4tzj1sDD"|"Redbone"|"Come and Get Your Love - Single Version"|205933|"Come and Get Your Love"|1|"1973-11-01"|1|0.731|0.804|11|-7.621|0|0.0473|0.172|0.00028|0.0685|0.957|107.383|4
128|"1G391cbiT3v3Cywg8T7DM1"|"Red Hot Chili Peppers"|"Scar Tissue"|215906|"Californication (Deluxe Edition)"|3|"1999-06-08"|18|0.595|0.717|0|-4.803|1|0.0295|0.0779|0.00274|0.108|0.547|88.969|4
129|"52okn5MNA47tk87PeZJLEL"|"NF"|"Let You Down"|212120|"Perception"|6|"2017-10-06"|16|0.662|0.714|5|-5.68|0|0.121|0.312|0|0.179|0.464|147.997|4
130|"6cJqlSO19vsfCsH1FeFI35"|"Sublime"|"Santeria"|183200|"Sublime (Explicit Version)"|6|"1996-07-30"|17|0.673|0.772|1|-5.246|0|0.0427|0.0223|1.23e-06|0.141|0.585|90.356|4
131|"7BqBn9nzAq8spo5e7cZ0dJ"|"Bruno Mars"|"Just the Way You Are"|220734|"Doo-Wops & Hooligans"|2|"2010-10-05"|10|0.635|0.841|5|-5.379|1|0.0422|0.0134|0|0.0622|0.424|109.021|4
132|"6lanRgr6wXibZr8KgzXxBl"|"Christina Perri"|"A Thousand Years"|285120|"A Thousand Years"|1|"2011-10-18"|1|0.421|0.407|10|-7.445|1|0.0267|0.309|0.000961|0.11|0.161|139.028|3
133|"2FbuKbyrOnDRRKDYGbwVcx"|"Jason Mraz"|"I Won’t Give Up"|240413|"Your Songs 2014"|7|"2014-01-01"|40|0.566|0.264|4|-12.165|1|0.0445|0.686|0|0.117|0.137|136.547|3
134|"3U4isOIWM3VvDubwSI3y7a"|"John Legend"|"All of Me"|269560|"Love In The Future (Expanded Edition)"|6|"2013-08-30"|20|0.422|0.264|8|-7.064|1|0.0322|0.922|0|0.132|0.331|119.93|4
135|"12OLyHDxt6dqlAybSPFBK3"|"Lewis Capaldi"|"Forever"|210863|"Divinely Uninspired To A Hellish Extent"|6|"2019-05-17"|12|0.646|0.355|1|-7.119|1|0.0263|0.873|0|0.115|0.364|84.988|4
136|"5C1TucCRf4Vjjree1OItyv"|"Lewis Capaldi"|"One"|179907|"Divinely Uninspired To A Hellish Extent"|7|"2019-05-17"|12|0.708|0.339|9|-7.085|1|0.0409|0.834|0|0.128|0.512|117.995|4
137|"6glNKSv2aUtfQhe1SJBZZt"|"Lewis Capaldi"|"Lost On You"|197178|"Divinely Uninspired To A Hellish Extent"|10|"2019-05-17"|12|0.555|0.282|10|-8.228|1|0.0612|0.889|0|0.0927|0.382|125.522|4
138|"2ze1pq1OdIIfjDWyQMQloK"|"Lewis Capaldi"|"Tough"|228813|"Breach"|1|"2018-11-08"|4|0.625|0.696|1|-5.617|1|0.0337|0.129|0|0.0839|0.509|115.006|4
139|"5hVghJ4KaYES3BFUATCYn0"|"Tyler, The Creator"|"EARFQUAKE"|190066|"IGOR"|2|"2019-05-17"|12|0.554|0.498|9|-8.866|1|0.0685|0.23|5.98e-06|0.795|0.413|79.635|4
140|"60iSKGrGazRzICtMjADNSM"|"Lewis Capaldi"|"Hold Me While You Wait"|205686|"Divinely Uninspired To A Hellish Extent"|3|"2019-05-17"|12|0.688|0.53|11|-5.507|1|0.0333|0.443|0|0.0995|0.162|106.958|4
141|"69vToJ9BMbbLlFZo7k7A7B"|"Calum Scott"|"You Are The Reason"|204326|"Only Human (Deluxe)"|4|"2018-03-09"|14|0.329|0.235|10|-7.699|1|0.0303|0.918|0|0.137|0.22|171.006|3
142|"7Ewz6bJ97vUqk5HdkvguFQ"|"Bryan Adams"|"Heaven"|243360|"Reckless (30th Anniversary / Deluxe Edition)"|4|"1984-11-05"|32|0.382|0.589|9|-7.315|0|0.0267|0.0465|0|0.122|0.335|140.059|4
143|"7qEHsqek33rTcFNT9PFqLf"|"Lewis Capaldi"|"Someone You Loved"|182160|"Divinely Uninspired To A Hellish Extent"|4|"2019-05-17"|12|0.501|0.405|1|-5.679|1|0.0319|0.751|0|0.105|0.446|109.891|4
144|"15xWRPHQMeqgdkGzInx3PY"|"James Arthur"|"Falling Like The Stars"|212720|"Falling Like The Stars"|1|"2019-05-10"|1|0.296|0.351|6|-9.538|1|0.0352|0.823|1.45e-06|0.11|0.19|177.06|3
145|"5HU2B0yEnvg5EUB8FWeoda"|"Lewis Capaldi"|"Maybe"|210116|"Divinely Uninspired To A Hellish Extent"|5|"2019-05-17"|12|0.681|0.636|4|-5.485|1|0.0409|0.65|0|0.258|0.341|96.966|4
146|"6moU77g9RQyMzHNuKEaQKq"|"Ali Gatie"|"It's You"|212606|"It's You"|1|"2019-06-14"|1|0.732|0.463|11|-6.972|0|0.0287|0.374|0|0.194|0.397|95.971|4
147|"3EJaUuGn4gtGa7u0vswTGv"|"Overcoats"|"Cherry Wine"|246093|"Cherry Wine"|1|"2016-12-02"|1|0.479|0.177|10|-11.266|1|0.036|0.963|0|0.116|0.136|124.033|3
148|"5HQVUIKwCEXpe7JIHyY734"|"Snoop Dogg"|"Young, Wild & Free (feat. Bruno Mars)"|207333|"Young, Wild & Free (feat. Bruno Mars)"|1|"2011-10-11"|1|0.715|0.655|0|-6.425|1|0.137|0.0525|0|0.115|0.531|95.078|4
149|"5MMZJtHOiH1RmQSSe3DJdg"|"The Lumineers"|"Sleep On The Floor"|211851|"Cleopatra"|1|"2016-04-08"|11|0.389|0.431|7|-8.061|1|0.0344|0.249|0|0.13|0.275|142.14|4
150|"3528IXKpbb7OMjdjWYlbfD"|"Neon Trees"|"Everybody Talks"|177280|"Picture Show (Deluxe Edition)"|3|"2012-01-01"|14|0.471|0.924|8|-3.906|1|0.0586|0.00301|0|0.313|0.725|154.961|4
151|"7njKgVl3AnLflRad38o7AG"|"Bazzi"|"Paradise"|169038|"Paradise"|1|"2019-04-04"|2|0.844|0.644|11|-6.273|0|0.0479|0.0828|0|0.113|0.591|122.061|4
152|"4XNrMwGx1SqP01sqkGTDmo"|"Maroon 5"|"One More Night"|219466|"Overexposed (Deluxe)"|1|"2012-01-01"|15|0.718|0.82|5|-3.453|0|0.0323|0.0444|0|0.0846|0.613|92.998|4
153|"6qn9YLKt13AGvpq9jfO8py"|"Rihanna"|"We Found Love"|215226|"Talk That Talk"|3|"2011-11-18"|11|0.734|0.766|1|-4.485|1|0.0383|0.025|0.00138|0.108|0.6|127.986|4
154|"0hkR93a0LriV2CQUhSXw3h"|"Maejor"|"Lights Down Low (feat. Waka Flocka Flame)"|186120|"Lights Down Low (feat. Waka Flocka Flame)"|1|"2012-03-23"|1|0.717|0.858|7|-3.469|0|0.0422|0.0694|2.8e-06|0.0801|0.67|155.41|4
155|"4Tid4MwqgR1CfKCun3tFon"|"ayokay"|"Kings of Summer - Single Version"|207880|"Kings of Summer (feat. Quinn XCII)"|1|"2016-07-20"|2|0.734|0.661|11|-6.705|1|0.0356|0.222|2.18e-06|0.201|0.253|134.93|4
156|"0RUGuh2uSNFJpGMSsD1F5C"|"Bruno Mars"|"It Will Rain"|257720|"The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack)"|3|"2011-11-04"|19|0.576|0.835|2|-6.826|1|0.0486|0.337|0|0.082|0.476|150.017|4
157|"5RdhBLmB4DyFHLglRrfx63"|"The Jackson 5"|"I'll Be There"|237760|"Third Album"|1|"1970-09-08"|11|0.51|0.515|5|-7.247|1|0.0253|0.593|1.24e-06|0.654|0.331|93.212|4
158|"2ZA4uMlSZjaoWGFqP1tsLI"|"John Legend"|"Ordinary People"|281466|"Get Lifted"|8|"2005-12-06"|15|0.469|0.132|10|-14.001|1|0.0798|0.928|0|0.0873|0.36|66.989|3
159|"3nFJbZCHP4d9vduKjJLdBL"|"Luther Vandross"|"Never Too Much"|230466|"Never Too Much"|1|"1981-07-23"|7|0.734|0.586|2|-11.866|1|0.129|0.125|0|0.0367|0.762|109.933|4
160|"6Vc5wAMmXdKIAM7WUoEb7N"|"A Great Big World"|"Say Something"|229400|"Is There Anybody Out There?"|13|"2014-01-20"|13|0.407|0.147|2|-8.822|1|0.0355|0.857|2.89e-06|0.0913|0.0765|141.284|3
161|"6CcJMwBtXByIz4zQLzFkKc"|"Billie Eilish"|"i love you"|291796|"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"|13|"2019-03-29"|14|0.421|0.131|0|-18.435|1|0.0382|0.952|0.00453|0.109|0.12|137.446|4
162|"4OBZT9EnhYIV17t4pGw7ig"|"H.E.R."|"Best Part (feat. Daniel Caesar)"|209400|"H.E.R."|10|"2017-10-20"|21|0.473|0.371|4|-10.219|0|0.0405|0.795|0|0.109|0.413|75.208|4
163|"0JXNaI6LobVGmm98XWUjVq"|"Brendan Maclean"|"Stupid"|197833|"Stupid"|1|"2013-02-11"|1|0.754|0.749|7|-5.539|1|0.0302|0.132|0|0.264|0.819|125.978|4
164|"5rFj8OzffT0iggSjcBaeND"|"Sam Smith"|"Fire On Fire - From ""Watership Down"""|246735|"Fire On Fire (From ""Watership Down"")"|1|"2018-12-21"|1|0.584|0.407|1|-7.356|0|0.046|0.476|0|0.18|0.341|115.124|4
165|"2RAH3AVr3KteyBeHixiPQZ"|"Sam Smith"|"Latch - Acoustic"|223429|"In The Lonely Hour (Drowning Shadows Edition)"|12|"2015-11-06"|23|0.349|0.256|8|-8.773|1|0.0278|0.979|0.000329|0.109|0.208|96.354|4
166|"3xRcQ04b0l5RiU2w7lJhCD"|"James Bay"|"Bad"|225920|"Oh My Messy Mind"|2|"2019-05-10"|4|0.549|0.413|4|-5.587|1|0.0362|0.756|0|0.0939|0.29|139.981|4
167|"4JehYebiI9JE8sR8MisGVb"|"Beyoncé"|"Halo"|261640|"I AM...SASHA FIERCE"|2|"2008-11-17"|11|0.508|0.72|11|-5.908|0|0.0628|0.272|0|0.0563|0.472|79.983|4
168|"22UDw8rSfLbUsaAGTXQ4Z8"|"Estelle"|"American Boy"|284733|"Shine"|3|"2008-03-28"|12|0.727|0.729|0|-2.99|1|0.326|0.171|0|0.07|0.512|117.932|4
169|"6jAsmDJI8iPhGWtS27kZ67"|"Rihanna"|"Only Girl (In The World)"|235520|"Loud"|5|"2010-11-15"|11|0.786|0.716|11|-4.253|0|0.0409|0.102|1.72e-05|0.0557|0.595|125.921|4
170|"7kF3x1XJXGcgQWFemulw4q"|"Sam Fischer"|"This City"|194853|"This City"|1|"2018-01-17"|1|0.602|0.377|11|-6.213|1|0.0446|0.731|0|0.0808|0.518|73.877|4
171|"6J0xeqjdpsUH0W1YBCmD1L"|"You Me At Six"|"Take on the World"|271306|"Night People"|4|"2017-01-06"|10|0.557|0.532|2|-6.467|1|0.0307|0.16|4.42e-06|0.0999|0.122|103.992|4
172|"3TpXajg1nKzG3ngc9tBwrD"|"Bruno Major"|"Easily"|210240|"Easily"|1|"2016-11-25"|1|0.772|0.256|7|-8.545|0|0.0481|0.491|0.00612|0.144|0.357|118.902|3
173|"7c5h27Ju8JE5xWKTQ88KhL"|"P!nk"|"Hurts 2B Human (feat. Khalid)"|202640|"Hurts 2B Human (feat. Khalid)"|1|"2019-04-22"|1|0.463|0.62|7|-5.647|1|0.167|0.131|0|0.0619|0.158|83.031|1
174|"0zor3Hre5d5bgHGpbZHNw4"|"Chrishan"|"Sin City"|212000|"TieDye, Pt. 1"|1|"2015-08-04"|7|0.886|0.225|4|-11.437|1|0.457|0.676|0|0.0938|0.387|120.1|4
175|"4evmHXcjt3bTUHD1cvny97"|"Ed Sheeran"|"Beautiful People (feat. Khalid)"|197866|"Beautiful People (feat. Khalid)"|1|"2019-06-28"|1|0.64|0.648|5|-8.113|0|0.187|0.124|0|0.0802|0.548|92.977|4
176|"2u2udGmop1z67EPpr91km7"|"Michael Jackson"|"Man in the Mirror"|319306|"HIStory - PAST, PRESENT AND FUTURE - BOOK I"|8|"1995-06-16"|30|0.794|0.798|8|-5.639|1|0.0366|0.429|1.16e-05|0.118|0.265|100.338|4
177|"1xVF9wZZ87uAz0bw6jT4sH"|"Tom Odell"|"Heal"|195240|"Long Way Down"|13|"2013-09-17"|13|0.455|0.179|1|-12.938|1|0.0389|0.952|0.00056|0.106|0.12|73.698|4
178|"7gG2urq4CeTzLJJZ2Ygnoy"|"Novo Amor"|"Cold"|263045|"Woodgate, NY"|3|"2014-03-31"|4|0.411|0.304|3|-11.311|1|0.0345|0.791|0.402|0.0896|0.0392|67.553|4
179|"7qH9Z4dJEN0l9bidizW7fq"|"Novo Amor"|"Anchor"|257533|"Bathing Beach"|3|"2017-05-26"|4|0.457|0.407|9|-11.475|1|0.0308|0.805|0.884|0.126|0.126|117.053|4
180|"2DePNQmfS4t6iUETRU72uH"|"Alessia Cara"|"I Don't Want To"|162493|"The Pains Of Growing"|3|"2018-11-30"|15|0.531|0.291|8|-10.172|0|0.379|0.842|0|0.321|0.634|82.44|4
181|"4E3U39bAmc61R0hZu2xciI"|"Ryan Leahan"|"My Little"|122978|"Platinum Green"|4|"2019-01-17"|11|0.329|0.713|11|-6.484|0|0.0397|0.17|0|0.508|0.45|138.563|4
182|"6ECxq5Sh1ogq6oHDRUVmV2"|"Sleeping At Last"|"Three"|247463|"Atlas: Enneagram"|3|"2019-07-11"|9|0.389|0.181|0|-11.148|1|0.0431|0.94|0|0.0644|0.259|127.965|4
183|"76nlq5gomu49Yn5dfmtv0C"|"Sleeping At Last"|"One"|203032|"Atlas: Enneagram"|1|"2019-07-11"|9|0.393|0.34|0|-9.59|1|0.032|0.89|4.36e-06|0.101|0.417|119.134|4
184|"6XvzSF3NDwOKP6RF0YmXEU"|"Sleeping At Last"|"Four"|291688|"Atlas: Enneagram"|4|"2019-07-11"|9|0.349|0.106|5|-13.263|1|0.037|0.966|1.55e-05|0.106|0.138|125.386|3
185|"0Di5p4ItolIUZB8c2P0pvs"|"Demi Lovato"|"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam"""|203840|"Camp Rock 2: The Final Jam"|5|"2010-01-01"|15|0.359|0.883|1|-3.535|1|0.0907|0.0753|0|0.112|0.481|171.725|4
186|"161DnLWsx1i3u1JT05lzqU"|"Bruno Mars"|"Talking to the Moon"|217866|"Doo-Wops & Hooligans"|7|"2010-10-05"|10|0.498|0.59|1|-4.721|0|0.032|0.511|0|0.107|0.0784|145.867|4
187|"5Apvsk0suoivI1H8CmBglv"|"Hozier"|"Almost (Sweet Music)"|217480|"Wasteland, Baby!"|2|"2019-03-01"|14|0.523|0.687|7|-5.601|1|0.105|0.0215|2.86e-06|0.203|0.711|90.036|4
188|"1djzKW3eYLyzjjHXazEWWh"|"Hozier"|"Movement"|237800|"Wasteland, Baby!"|3|"2019-03-01"|14|0.381|0.502|1|-5.505|0|0.0368|0.16|6.98e-05|0.0842|0.147|144.3|4
189|"2AaF78iCWISMWYog5RnSi5"|"John Legend"|"Preach"|236880|"Preach"|1|"2019-02-15"|1|0.508|0.729|11|-5.712|0|0.0443|0.0681|0|0.1|0.412|91.906|4
190|"0tMSssfxAL2oV8Vri0mFHE"|"Billie Eilish"|"listen before i go"|242652|"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"|12|"2019-03-29"|14|0.319|0.0561|0|-23.023|1|0.045|0.935|0.00384|0.388|0.082|79.764|3
191|"5tAa8Uaqr4VvA3693mbIhU"|"Zara Larsson"|"Ruin My Life"|190931|"Ruin My Life"|1|"2018-10-18"|1|0.665|0.699|11|-5.265|1|0.0578|0.423|0|0.0969|0.585|124.896|4
192|"7vS3Y0IKjde7Xg85LWIEdP"|"Ariana Grande"|"Problem"|193920|"My Everything (Deluxe)"|2|"2014-08-25"|15|0.66|0.805|1|-5.352|0|0.153|0.0192|8.83e-06|0.159|0.625|103.008|4
193|"0TXNKTzawI6VgLoA9UauRp"|"James TW"|"When You Love Someone"|216560|"Chapters"|2|"2019-04-26"|12|0.681|0.453|7|-6.09|1|0.0278|0.263|0|0.0543|0.348|125.772|4
194|"4h0zU3O9R5xzuTmNO7dNDU"|"Ruth B."|"Lost Boy"|275280|"Lost Boy"|1|"2015-08-21"|1|0.71|0.0565|7|-15.099|1|0.0534|0.965|0|0.0889|0.348|123.994|4
195|"4WzhjxvLP95y7AMDy0Atwb"|"Alessia Cara"|"Out Of Love"|227693|"The Pains Of Growing"|11|"2018-11-30"|15|0.481|0.267|7|-9.249|1|0.0339|0.8|0|0.249|0.137|117.64|3
196|"7oOOI85fVQvVnK5ynNMdW7"|"Michael Jackson"|"Rock with You - Single Version"|220626|"Off the Wall"|2|"1979-08-10"|10|0.808|0.535|1|-12.521|1|0.0353|0.179|9.91e-05|0.158|0.848|114.031|4
197|"4Y5gx8VuShNmakYGlnrUzD"|"Natalie Taylor"|"Surrender"|183103|"Surrender"|1|"2015-10-29"|1|0.39|0.448|5|-8.57|0|0.0276|0.8|0.182|0.107|0.077|144.89|5
198|"5A3fPy30SN2wuzrahpcxvV"|"Andy Grammer"|"Don't Give Up On Me - (From ""Five Feet Apart"")"|196187|"Naive"|5|"2019-07-26"|13|0.641|0.537|0|-5.452|0|0.0282|0.0875|9.05e-06|0.115|0.0681|112.864|4
199|"2rbDhOo9Fh61Bbu23T2qCk"|"Lady Gaga"|"Always Remember Us This Way"|210200|"A Star Is Born Soundtrack (Without Dialogue)"|9|"2018-10-05"|19|0.553|0.502|0|-5.972|1|0.0409|0.299|0|0.764|0.296|129.976|4
200|"1Nme6K1PYAh7p7uygyuRdf"|"Jordin Sparks"|"Battlefield"|241920|"Battlefield"|2|"2009-07-20"|12|0.613|0.634|2|-3.472|1|0.0339|0.0178|0|0.0719|0.37|144.953|4
201|"0u2P5u6lvoDfwTYjAADbn4"|"Billie Eilish"|"lovely (with Khalid)"|200185|"lovely (with Khalid)"|1|"2018-04-19"|1|0.351|0.296|4|-10.109|0|0.0333|0.934|0|0.095|0.12|115.284|4
202|"040R5ASe6x4tgHF9NnpWTW"|"Meredith Brackbill"|"If You Leave"|202446|"If You Leave"|1|"2017-04-26"|1|0.605|0.0145|0|-19.451|0|0.0514|0.897|0|0.354|0.137|140.762|3
203|"5zCunX8URvLoBHlg1Fnjv6"|"Sleeping At Last"|"Already Gone"|243007|"Covers, Vol. 2"|8|"2016-11-04"|10|0.418|0.248|3|-9.997|1|0.0451|0.954|4.21e-06|0.108|0.298|130.953|4
204|"1dLe0Sq6ugOTEpvRnSaWWY"|"Sleeping At Last"|"Faith"|212766|"Covers, Vol. 2"|6|"2016-11-04"|10|0.355|0.217|0|-10.163|1|0.0367|0.929|1.16e-05|0.0787|0.222|104.672|5
205|"7FjKU2mfpEpvKIbx8naZRk"|"AJ Mitchell"|"Used to Be"|174793|"Used to Be"|1|"2018-05-25"|1|0.471|0.474|5|-6.355|1|0.0382|0.723|0|0.0964|0.262|120.656|4
206|"5a6pdCHlWS2ekOOQ70QnAr"|"Noah Cyrus"|"July"|156106|"July"|1|"2019-07-31"|1|0.708|0.186|9|-8.953|0|0.0422|0.868|0|0.0779|0.321|72.541|4
207|"6w8pFOKn42O418qwcQElZ3"|"Dean Lewis"|"Waves"|240013|"A Place We Knew"|5|"2019-03-22"|12|0.518|0.729|11|-7.193|0|0.0452|0.183|0|0.0643|0.343|156.879|4
208|"4Of7rzpRpV1mWRbhp5rAqG"|"Lewis Capaldi"|"Bruises"|220492|"Divinely Uninspired To A Hellish Extent"|2|"2019-05-17"|12|0.736|0.308|4|-7.83|1|0.0677|0.946|0|0.186|0.361|111.202|4
209|"3cpOqFZ30z5cUJUC9MYaar"|"BANNERS"|"Start A Riot"|215960|"BANNERS"|1|"2016-01-15"|5|0.535|0.728|10|-4.008|0|0.033|0.0135|0|0.133|0.376|144.022|4
210|"7aubFeeD5wIRpysoAxzBd5"|"Alex & Sierra"|"You Will Find Me"|206005|"As Seen On TV"|7|"2016-09-30"|8|0.581|0.521|0|-7.575|1|0.0321|0.475|6.1e-06|0.0785|0.242|143.855|4
211|"6VObnIkLVruX4UVyxWhlqm"|"Adele"|"Skyfall"|286480|"Skyfall"|1|"2012-10-04"|1|0.346|0.552|0|-6.864|0|0.0282|0.417|0|0.114|0.0789|75.881|4
212|"43zdsphuZLzwA9k4DJhU0I"|"Billie Eilish"|"when the party's over"|196077|"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"|7|"2019-03-29"|14|0.367|0.111|4|-14.084|1|0.0972|0.978|3.97e-05|0.0897|0.198|82.642|4
213|"10QJkBWQJXPr3TYaPuH6gR"|"Sean Kingston"|"Dumb Love"|186773|"Dumb Love"|1|"2010-09-07"|1|0.758|0.646|0|-3.662|1|0.0724|0.356|0|0.473|0.876|128.031|4
214|"4lwavw59UjXUPJZtKNdFYp"|"Lady Gaga"|"Alejandro"|274213|"The Fame Monster (Deluxe Edition)"|2|"2009-08-05"|22|0.626|0.799|11|-6.612|0|0.046|0.000358|0.00155|0.36|0.369|98.992|4
215|"1KGi9sZVMeszgZOWivFpxs"|"TLC"|"No Scrubs"|214400|"Fanmail"|5|"1999-02-23"|17|0.743|0.675|8|-4.267|0|0.0953|0.0251|0.000717|0.0685|0.59|92.909|4
216|"3BJe4B8zGnqEdQPMvfVjuS"|"Lana Del Rey"|"Summertime Sadness"|265427|"Born To Die - The Paradise Edition"|11|"2012-01-01"|23|0.565|0.654|1|-6.826|0|0.0335|0.0542|1.8e-06|0.122|0.235|111.968|4
217|"2nMeu6UenVvwUktBCpLMK9"|"Lana Del Rey"|"Young And Beautiful"|236053|"Young And Beautiful"|1|"2013-01-01"|1|0.324|0.416|11|-8.92|0|0.0368|0.262|3.69e-05|0.11|0.151|113.986|4
218|"7vHmfnKJMWYWzS1H3dC5VF"|"Lana Del Rey"|"In My Feelings"|238718|"Lust For Life"|8|"2017-07-21"|16|0.551|0.677|2|-6.347|1|0.0893|0.0589|0.0566|0.112|0.293|89.961|4
219|"4mq14Qa6OehdiyZFtHcdCH"|"Lana Del Rey"|"13 Beaches"|295569|"Lust For Life"|3|"2017-07-21"|16|0.415|0.402|7|-9.063|1|0.0354|0.556|0.0677|0.198|0.237|144.033|4
220|"7vRfxLcDDwgYW2WTrtEgUV"|"Lana Del Rey"|"The Next Best American Record"|349347|"Norman Fucking Rockwell!"|10|"2019-08-30"|14|0.569|0.354|2|-9.862|1|0.0315|0.616|2.75e-05|0.112|0.118|108.083|4
221|"77TT8Xvx637TpzV8kKGkUw"|"David Guetta"|"Titanium (feat. Sia)"|245040|"Nothing but the Beat"|13|"2011-08-31"|13|0.604|0.788|0|-3.673|0|0.103|0.0678|0.153|0.127|0.301|126.06|4
222|"6b2RcmUt1g9N9mQ3CbjX2Y"|"Sam Smith"|"How Do You Sleep?"|202204|"How Do You Sleep?"|1|"2019-07-19"|1|0.477|0.682|1|-4.931|0|0.0925|0.153|0|0.0763|0.345|110.567|5
223|"0L1IszgjzIZRBENyHJTQms"|"Madison Beer"|"Dear Society"|179576|"Dear Society"|1|"2019-05-17"|1|0.65|0.594|7|-6.374|0|0.0492|0.161|0|0.133|0.416|145.944|4
224|"4oa14QBfWRDfJy2agySy0L"|"Sara Bareilles"|"Gravity"|232760|"Little Voice"|12|"2007-07-03"|12|0.27|0.275|0|-10.357|1|0.0356|0.834|0|0.146|0.231|168.964|4
225|"7H6ev70Weq6DdpZyyTmUXk"|"Destiny's Child"|"Say My Name"|271333|"The Writing's On The Wall"|12|"1999-07-27"|16|0.713|0.678|5|-3.525|0|0.102|0.273|0|0.149|0.734|138.009|4
226|"0lsRatBUs9HNIZAmoGABzk"|"SHAED"|"Trampoline"|184060|"MELT"|2|"2018-09-21"|7|0.689|0.412|7|-7.523|0|0.0301|0.488|0.00016|0.0659|0.537|126.754|4
227|"1tYOB844iD7HxHvPtwDPNu"|"BANNERS"|"Half Light"|185946|"Half Light"|1|"2016-05-27"|1|0.532|0.392|10|-7.502|1|0.0289|0.816|0|0.122|0.352|151.879|4
228|"3Ui2jdyxbZQrZohfM0NOgG"|"Jordin Sparks"|"Tattoo"|233466|"Jordin Sparks"|1|"2007-11-20"|16|0.566|0.766|2|-5.036|1|0.0399|0.431|0|0.101|0.547|168.005|4
229|"4m8QRApdIvxMERrlgigXj4"|"Sleeping At Last"|"All Through the Night"|197804|"All Through the Night"|1|"2014-03-04"|1|0.309|0.204|3|-10.867|1|0.0397|0.949|0|0.127|0.289|185.309|4
230|"2WyRfGeHo97VC5mP1BBSzr"|"Miley Cyrus"|"Mother's Daughter"|219080|"SHE IS COMING"|1|"2019-05-31"|6|0.681|0.865|1|-4.132|0|0.0594|0.00464|0.00169|0.149|0.528|91.017|4
231|"5g3TKEDNVOviIisycRgo4H"|"Selena Gomez & The Scene"|"My Dilemma"|189853|"When The Sun Goes Down"|8|"2011-01-01"|12|0.615|0.866|6|-3.777|0|0.0621|0.0695|0|0.185|0.655|136.051|4
232|"1SuznrYulmD8HMZrenI0VU"|"Lund"|"Broken"|200627|"Broken"|1|"2016-10-26"|1|0.828|0.581|0|-2.659|1|0.0429|0.0423|0.000903|0.109|0.145|133.999|4
233|"5Mw9bXG1dLNhbjofkVS2oR"|"Hillsong UNITED"|"Oceans (Where Feet May Fail)"|535962|"Zion (Deluxe Edition)"|4|"2013-02-26"|18|0.262|0.361|2|-10.187|1|0.0333|0.508|0.00268|0.108|0.056|126.786|4
